IP:PORT, LOSS, DELAY
188.114.99.27:2408,0.00%,207 ms
188.114.99.31:942,0.00%,207 ms
188.114.99.35:8742,0.00%,207 ms
188.114.99.36:955,0.00%,207 ms
188.114.99.37:7152,0.00%,207 ms
188.114.99.65:7152,0.00%,207 ms
188.114.99.72:3854,0.00%,207 ms
188.114.99.74:1018,0.00%,207 ms
188.114.99.91:3854,0.00%,207 ms
188.114.99.92:854,0.00%,207 ms
188.114.99.93:3854,0.00%,207 ms
188.114.99.117:955,0.00%,207 ms
188.114.99.133:1387,0.00%,207 ms
188.114.99.134:859,0.00%,207 ms
188.114.99.135:854,0.00%,207 ms
188.114.99.136:942,0.00%,207 ms
188.114.99.138:7152,0.00%,207 ms
188.114.99.179:8742,0.00%,207 ms
188.114.99.180:8742,0.00%,207 ms
188.114.99.188:7152,0.00%,207 ms
188.114.99.189:1387,0.00%,207 ms
188.114.99.201:854,0.00%,207 ms
188.114.99.239:7152,0.00%,207 ms
188.114.99.240:890,0.00%,207 ms
188.114.99.242:859,0.00%,207 ms
188.114.99.245:3854,0.00%,207 ms
188.114.99.252:3854,0.00%,207 ms
162.159.192.5:859,0.00%,208 ms
162.159.192.8:7152,0.00%,208 ms
188.114.96.4:859,0.00%,208 ms
188.114.96.5:3854,0.00%,208 ms
188.114.96.5:2408,0.00%,208 ms
188.114.96.12:854,0.00%,208 ms
188.114.96.15:890,0.00%,208 ms
188.114.96.32:859,0.00%,208 ms
188.114.96.43:1018,0.00%,208 ms
188.114.96.49:890,0.00%,208 ms
188.114.96.49:1387,0.00%,208 ms
188.114.96.60:854,0.00%,208 ms
188.114.96.64:854,0.00%,208 ms
188.114.96.75:3854,0.00%,208 ms
188.114.96.77:942,0.00%,208 ms
188.114.96.86:8742,0.00%,208 ms
188.114.96.88:859,0.00%,208 ms
188.114.96.94:2408,0.00%,208 ms
188.114.96.95:7152,0.00%,208 ms
188.114.96.97:2408,0.00%,208 ms
188.114.96.99:7152,0.00%,208 ms
188.114.96.99:1387,0.00%,208 ms
188.114.96.99:8742,0.00%,208 ms
188.114.96.117:859,0.00%,208 ms
188.114.96.124:942,0.00%,208 ms
188.114.96.127:1387,0.00%,208 ms
188.114.96.131:942,0.00%,208 ms
188.114.96.147:955,0.00%,208 ms
188.114.96.155:8742,0.00%,208 ms
188.114.96.163:1018,0.00%,208 ms
188.114.96.167:1387,0.00%,208 ms
188.114.96.176:3854,0.00%,208 ms
188.114.96.188:854,0.00%,208 ms
188.114.96.190:7152,0.00%,208 ms
188.114.96.223:955,0.00%,208 ms
188.114.96.225:1018,0.00%,208 ms
188.114.96.240:859,0.00%,208 ms
188.114.96.243:955,0.00%,208 ms
188.114.96.245:854,0.00%,208 ms
188.114.96.247:2408,0.00%,208 ms
188.114.96.254:854,0.00%,208 ms
188.114.96.255:859,0.00%,208 ms
188.114.97.0:942,0.00%,208 ms
188.114.97.16:1387,0.00%,208 ms
188.114.97.16:3854,0.00%,208 ms
188.114.97.22:8742,0.00%,208 ms
188.114.97.32:1018,0.00%,208 ms
188.114.97.39:1018,0.00%,208 ms
188.114.97.39:8742,0.00%,208 ms
188.114.97.40:859,0.00%,208 ms
188.114.97.45:942,0.00%,208 ms
188.114.97.45:955,0.00%,208 ms
188.114.97.45:854,0.00%,208 ms
188.114.97.55:1387,0.00%,208 ms
188.114.97.65:955,0.00%,208 ms
188.114.97.65:1018,0.00%,208 ms
188.114.97.65:3854,0.00%,208 ms
188.114.97.65:2408,0.00%,208 ms
188.114.97.66:955,0.00%,208 ms
188.114.97.74:8742,0.00%,208 ms
188.114.97.75:2408,0.00%,208 ms
188.114.97.84:859,0.00%,208 ms
188.114.97.85:1387,0.00%,208 ms
188.114.97.101:8742,0.00%,208 ms
188.114.97.103:2408,0.00%,208 ms
188.114.97.110:3854,0.00%,208 ms
188.114.97.130:1018,0.00%,208 ms
188.114.97.141:1387,0.00%,208 ms
188.114.97.145:8742,0.00%,208 ms
188.114.97.162:8742,0.00%,208 ms
188.114.97.166:859,0.00%,208 ms
188.114.97.170:942,0.00%,208 ms
188.114.97.171:2408,0.00%,208 ms
188.114.97.175:890,0.00%,208 ms
188.114.97.187:955,0.00%,208 ms
188.114.97.191:942,0.00%,208 ms
188.114.97.207:1387,0.00%,208 ms
188.114.97.208:8742,0.00%,208 ms
188.114.97.213:1018,0.00%,208 ms
188.114.97.213:2408,0.00%,208 ms
188.114.97.225:854,0.00%,208 ms
188.114.97.231:3854,0.00%,208 ms
188.114.97.237:890,0.00%,208 ms
188.114.97.243:859,0.00%,208 ms
188.114.97.251:890,0.00%,208 ms
188.114.97.255:7152,0.00%,208 ms
188.114.98.6:854,0.00%,208 ms
188.114.98.12:1018,0.00%,208 ms
188.114.98.25:942,0.00%,208 ms
188.114.98.29:1018,0.00%,208 ms
188.114.98.31:854,0.00%,208 ms
188.114.98.36:859,0.00%,208 ms
188.114.98.36:942,0.00%,208 ms
188.114.98.50:2408,0.00%,208 ms
188.114.98.51:859,0.00%,208 ms
188.114.98.57:2408,0.00%,208 ms
188.114.98.65:942,0.00%,208 ms
188.114.98.72:2408,0.00%,208 ms
188.114.98.76:859,0.00%,208 ms
188.114.98.84:7152,0.00%,208 ms
188.114.98.96:890,0.00%,208 ms
188.114.98.96:3854,0.00%,208 ms
188.114.98.102:7152,0.00%,208 ms
188.114.98.102:859,0.00%,208 ms
188.114.98.114:859,0.00%,208 ms
188.114.98.115:854,0.00%,208 ms
188.114.98.117:859,0.00%,208 ms
188.114.98.120:859,0.00%,208 ms
188.114.98.139:890,0.00%,208 ms
188.114.98.153:859,0.00%,208 ms
188.114.98.153:942,0.00%,208 ms
188.114.98.157:1018,0.00%,208 ms
188.114.98.167:7152,0.00%,208 ms
188.114.98.170:2408,0.00%,208 ms
188.114.98.173:1018,0.00%,208 ms
188.114.98.179:955,0.00%,208 ms
188.114.98.180:955,0.00%,208 ms
188.114.98.190:7152,0.00%,208 ms
188.114.98.204:2408,0.00%,208 ms
188.114.98.208:1387,0.00%,208 ms
188.114.98.211:890,0.00%,208 ms
188.114.98.225:2408,0.00%,208 ms
188.114.98.236:942,0.00%,208 ms
188.114.98.237:1387,0.00%,208 ms
188.114.98.237:2408,0.00%,208 ms
188.114.98.239:7152,0.00%,208 ms
188.114.98.249:859,0.00%,208 ms
188.114.99.14:942,0.00%,208 ms
188.114.99.21:8742,0.00%,208 ms
188.114.99.53:955,0.00%,208 ms
188.114.99.63:955,0.00%,208 ms
188.114.99.67:890,0.00%,208 ms
188.114.99.67:2408,0.00%,208 ms
188.114.99.74:3854,0.00%,208 ms
188.114.99.74:2408,0.00%,208 ms
188.114.99.76:854,0.00%,208 ms
188.114.99.80:2408,0.00%,208 ms
188.114.99.84:854,0.00%,208 ms
188.114.99.90:890,0.00%,208 ms
188.114.99.90:942,0.00%,208 ms
188.114.99.91:8742,0.00%,208 ms
188.114.99.92:7152,0.00%,208 ms
188.114.99.113:859,0.00%,208 ms
188.114.99.117:1387,0.00%,208 ms
188.114.99.136:8742,0.00%,208 ms
188.114.99.139:859,0.00%,208 ms
188.114.99.140:854,0.00%,208 ms
188.114.99.147:7152,0.00%,208 ms
188.114.99.158:3854,0.00%,208 ms
188.114.99.188:8742,0.00%,208 ms
188.114.99.197:2408,0.00%,208 ms
188.114.99.203:3854,0.00%,208 ms
188.114.99.230:8742,0.00%,208 ms
188.114.99.237:2408,0.00%,208 ms
188.114.99.241:3854,0.00%,208 ms
188.114.99.242:890,0.00%,208 ms
188.114.99.248:942,0.00%,208 ms
162.159.192.150:1018,0.00%,209 ms
162.159.192.224:854,0.00%,209 ms
188.114.96.5:854,0.00%,209 ms
188.114.96.24:1018,0.00%,209 ms
188.114.96.27:942,0.00%,209 ms
188.114.96.27:8742,0.00%,209 ms
188.114.96.28:3854,0.00%,209 ms
188.114.96.34:890,0.00%,209 ms
188.114.96.35:955,0.00%,209 ms
188.114.96.48:854,0.00%,209 ms
188.114.96.52:3854,0.00%,209 ms
188.114.96.67:3854,0.00%,209 ms
188.114.96.70:854,0.00%,209 ms
188.114.96.76:7152,0.00%,209 ms
188.114.96.85:854,0.00%,209 ms
188.114.96.87:1387,0.00%,209 ms
188.114.96.89:955,0.00%,209 ms
188.114.96.98:7152,0.00%,209 ms
188.114.96.102:942,0.00%,209 ms
188.114.96.107:955,0.00%,209 ms
188.114.96.107:2408,0.00%,209 ms
188.114.96.111:854,0.00%,209 ms
188.114.96.132:2408,0.00%,209 ms
188.114.96.155:1018,0.00%,209 ms
188.114.96.158:890,0.00%,209 ms
188.114.96.191:890,0.00%,209 ms
188.114.96.193:859,0.00%,209 ms
188.114.96.204:854,0.00%,209 ms
188.114.96.211:1387,0.00%,209 ms
188.114.96.233:2408,0.00%,209 ms
188.114.96.253:890,0.00%,209 ms
188.114.97.10:1018,0.00%,209 ms
188.114.97.18:1018,0.00%,209 ms
188.114.97.25:7152,0.00%,209 ms
188.114.97.34:859,0.00%,209 ms
188.114.97.40:1387,0.00%,209 ms
188.114.97.40:3854,0.00%,209 ms
188.114.97.46:854,0.00%,209 ms
188.114.97.47:1018,0.00%,209 ms
188.114.97.62:2408,0.00%,209 ms
188.114.97.74:942,0.00%,209 ms
188.114.97.76:955,0.00%,209 ms
188.114.97.77:955,0.00%,209 ms
188.114.97.80:7152,0.00%,209 ms
188.114.97.80:942,0.00%,209 ms
188.114.97.84:8742,0.00%,209 ms
188.114.97.98:890,0.00%,209 ms
188.114.97.110:890,0.00%,209 ms
188.114.97.118:859,0.00%,209 ms
188.114.97.129:3854,0.00%,209 ms
188.114.97.139:890,0.00%,209 ms
188.114.97.144:890,0.00%,209 ms
188.114.97.161:854,0.00%,209 ms
188.114.97.162:890,0.00%,209 ms
188.114.97.191:955,0.00%,209 ms
188.114.97.218:7152,0.00%,209 ms
188.114.97.218:8742,0.00%,209 ms
188.114.97.230:942,0.00%,209 ms
188.114.97.246:1018,0.00%,209 ms
188.114.97.252:942,0.00%,209 ms
188.114.97.254:854,0.00%,209 ms
188.114.98.7:1018,0.00%,209 ms
188.114.98.11:3854,0.00%,209 ms
188.114.98.46:3854,0.00%,209 ms
188.114.98.53:890,0.00%,209 ms
188.114.98.78:8742,0.00%,209 ms
188.114.98.101:942,0.00%,209 ms
188.114.98.102:955,0.00%,209 ms
188.114.98.104:3854,0.00%,209 ms
188.114.98.104:2408,0.00%,209 ms
188.114.98.107:854,0.00%,209 ms
188.114.98.144:890,0.00%,209 ms
188.114.98.144:942,0.00%,209 ms
188.114.98.147:890,0.00%,209 ms
188.114.98.166:854,0.00%,209 ms
188.114.98.173:955,0.00%,209 ms
188.114.98.182:955,0.00%,209 ms
188.114.98.209:2408,0.00%,209 ms
188.114.98.219:854,0.00%,209 ms
188.114.98.225:942,0.00%,209 ms
188.114.98.239:2408,0.00%,209 ms
188.114.98.247:854,0.00%,209 ms
188.114.98.249:942,0.00%,209 ms
188.114.98.253:7152,0.00%,209 ms
188.114.98.253:854,0.00%,209 ms
188.114.99.1:859,0.00%,209 ms
188.114.99.12:955,0.00%,209 ms
188.114.99.16:1018,0.00%,209 ms
188.114.99.41:890,0.00%,209 ms
188.114.99.46:854,0.00%,209 ms
188.114.99.62:955,0.00%,209 ms
188.114.99.64:2408,0.00%,209 ms
188.114.99.73:942,0.00%,209 ms
188.114.99.89:890,0.00%,209 ms
188.114.99.91:1387,0.00%,209 ms
188.114.99.92:942,0.00%,209 ms
188.114.99.97:955,0.00%,209 ms
188.114.99.105:3854,0.00%,209 ms
188.114.99.126:8742,0.00%,209 ms
188.114.99.130:854,0.00%,209 ms
188.114.99.242:7152,0.00%,209 ms
162.159.192.24:1018,0.00%,210 ms
162.159.192.143:1018,0.00%,210 ms
188.114.96.4:890,0.00%,210 ms
188.114.96.7:859,0.00%,210 ms
188.114.96.13:854,0.00%,210 ms
188.114.96.24:955,0.00%,210 ms
188.114.96.27:1018,0.00%,210 ms
188.114.96.27:1387,0.00%,210 ms
188.114.96.32:8742,0.00%,210 ms
188.114.96.80:3854,0.00%,210 ms
188.114.96.87:854,0.00%,210 ms
188.114.96.90:942,0.00%,210 ms
188.114.96.92:8742,0.00%,210 ms
188.114.96.93:859,0.00%,210 ms
188.114.96.98:854,0.00%,210 ms
188.114.96.98:2408,0.00%,210 ms
188.114.96.115:955,0.00%,210 ms
188.114.96.120:854,0.00%,210 ms
188.114.96.126:859,0.00%,210 ms
188.114.96.131:8742,0.00%,210 ms
188.114.96.154:890,0.00%,210 ms
188.114.96.154:2408,0.00%,210 ms
188.114.96.161:859,0.00%,210 ms
188.114.96.178:942,0.00%,210 ms
188.114.96.182:942,0.00%,210 ms
188.114.96.197:859,0.00%,210 ms
188.114.96.202:955,0.00%,210 ms
188.114.96.203:854,0.00%,210 ms
188.114.96.225:2408,0.00%,210 ms
188.114.96.233:942,0.00%,210 ms
188.114.96.234:3854,0.00%,210 ms
188.114.96.237:942,0.00%,210 ms
188.114.96.245:3854,0.00%,210 ms
188.114.97.1:1018,0.00%,210 ms
188.114.97.12:1018,0.00%,210 ms
188.114.97.15:1387,0.00%,210 ms
188.114.97.18:7152,0.00%,210 ms
188.114.97.23:7152,0.00%,210 ms
188.114.97.32:3854,0.00%,210 ms
188.114.97.33:7152,0.00%,210 ms
188.114.97.33:8742,0.00%,210 ms
188.114.97.37:859,0.00%,210 ms
188.114.97.48:1387,0.00%,210 ms
188.114.97.59:8742,0.00%,210 ms
188.114.97.59:3854,0.00%,210 ms
188.114.97.65:1387,0.00%,210 ms
188.114.97.66:942,0.00%,210 ms
188.114.97.66:1387,0.00%,210 ms
188.114.97.77:1018,0.00%,210 ms
188.114.97.80:3854,0.00%,210 ms
188.114.97.85:7152,0.00%,210 ms
188.114.97.90:2408,0.00%,210 ms
188.114.97.99:3854,0.00%,210 ms
188.114.97.103:1018,0.00%,210 ms
188.114.97.132:859,0.00%,210 ms
188.114.97.145:1018,0.00%,210 ms
188.114.97.155:3854,0.00%,210 ms
188.114.97.212:942,0.00%,210 ms
188.114.97.225:942,0.00%,210 ms
188.114.97.226:859,0.00%,210 ms
188.114.97.227:955,0.00%,210 ms
188.114.97.227:1018,0.00%,210 ms
188.114.97.230:1018,0.00%,210 ms
188.114.97.238:1387,0.00%,210 ms
188.114.98.9:942,0.00%,210 ms
188.114.98.17:7152,0.00%,210 ms
188.114.98.65:890,0.00%,210 ms
188.114.98.67:2408,0.00%,210 ms
188.114.98.84:2408,0.00%,210 ms
188.114.98.87:7152,0.00%,210 ms
188.114.98.89:859,0.00%,210 ms
188.114.98.96:8742,0.00%,210 ms
188.114.98.100:8742,0.00%,210 ms
188.114.98.101:854,0.00%,210 ms
188.114.98.139:942,0.00%,210 ms
188.114.98.142:3854,0.00%,210 ms
188.114.98.144:859,0.00%,210 ms
188.114.98.167:955,0.00%,210 ms
188.114.98.170:8742,0.00%,210 ms
188.114.98.180:8742,0.00%,210 ms
188.114.98.205:1387,0.00%,210 ms
188.114.98.206:3854,0.00%,210 ms
188.114.98.233:3854,0.00%,210 ms
188.114.98.236:7152,0.00%,210 ms
188.114.98.236:1387,0.00%,210 ms
188.114.98.252:955,0.00%,210 ms
188.114.99.24:955,0.00%,210 ms
188.114.99.48:3854,0.00%,210 ms
188.114.99.63:854,0.00%,210 ms
188.114.99.75:942,0.00%,210 ms
188.114.99.75:1018,0.00%,210 ms
188.114.99.104:1387,0.00%,210 ms
188.114.99.117:8742,0.00%,210 ms
188.114.99.118:7152,0.00%,210 ms
188.114.99.123:3854,0.00%,210 ms
188.114.99.129:3854,0.00%,210 ms
188.114.99.131:8742,0.00%,210 ms
188.114.99.179:1018,0.00%,210 ms
188.114.99.196:942,0.00%,210 ms
188.114.99.216:8742,0.00%,210 ms
188.114.99.232:8742,0.00%,210 ms
188.114.99.238:3854,0.00%,210 ms
162.159.192.33:859,0.00%,211 ms
162.159.192.57:3854,0.00%,211 ms
188.114.96.35:3854,0.00%,211 ms
188.114.96.38:890,0.00%,211 ms
188.114.96.39:8742,0.00%,211 ms
188.114.96.43:890,0.00%,211 ms
188.114.96.64:8742,0.00%,211 ms
188.114.96.64:3854,0.00%,211 ms
188.114.96.71:7152,0.00%,211 ms
188.114.96.87:942,0.00%,211 ms
188.114.96.108:942,0.00%,211 ms
188.114.96.117:942,0.00%,211 ms
188.114.96.132:859,0.00%,211 ms
188.114.96.167:859,0.00%,211 ms
188.114.96.174:942,0.00%,211 ms
188.114.96.176:2408,0.00%,211 ms
188.114.96.177:890,0.00%,211 ms
188.114.96.179:955,0.00%,211 ms
188.114.96.180:942,0.00%,211 ms
188.114.96.193:942,0.00%,211 ms
188.114.96.196:854,0.00%,211 ms
188.114.96.208:8742,0.00%,211 ms
188.114.96.223:854,0.00%,211 ms
188.114.96.225:854,0.00%,211 ms
188.114.96.226:8742,0.00%,211 ms
188.114.96.234:2408,0.00%,211 ms
188.114.96.236:1018,0.00%,211 ms
188.114.96.247:3854,0.00%,211 ms
188.114.96.255:1018,0.00%,211 ms
188.114.97.23:942,0.00%,211 ms
188.114.97.77:7152,0.00%,211 ms
188.114.97.78:8742,0.00%,211 ms
188.114.97.85:859,0.00%,211 ms
188.114.97.88:1387,0.00%,211 ms
188.114.97.108:1018,0.00%,211 ms
188.114.97.116:1387,0.00%,211 ms
188.114.97.117:890,0.00%,211 ms
188.114.97.125:7152,0.00%,211 ms
188.114.97.152:890,0.00%,211 ms
188.114.97.169:2408,0.00%,211 ms
188.114.97.170:890,0.00%,211 ms
188.114.97.194:859,0.00%,211 ms
188.114.97.218:942,0.00%,211 ms
188.114.97.220:1387,0.00%,211 ms
188.114.97.237:854,0.00%,211 ms
188.114.97.250:8742,0.00%,211 ms
188.114.97.251:859,0.00%,211 ms
188.114.97.254:3854,0.00%,211 ms
188.114.98.35:942,0.00%,211 ms
188.114.98.67:3854,0.00%,211 ms
188.114.98.78:2408,0.00%,211 ms
188.114.98.95:859,0.00%,211 ms
188.114.98.98:859,0.00%,211 ms
188.114.98.101:7152,0.00%,211 ms
188.114.98.105:955,0.00%,211 ms
188.114.98.132:2408,0.00%,211 ms
188.114.98.137:8742,0.00%,211 ms
188.114.98.143:1387,0.00%,211 ms
188.114.98.153:3854,0.00%,211 ms
188.114.98.162:890,0.00%,211 ms
188.114.98.167:942,0.00%,211 ms
188.114.98.195:955,0.00%,211 ms
188.114.98.204:3854,0.00%,211 ms
188.114.98.205:7152,0.00%,211 ms
188.114.98.209:955,0.00%,211 ms
188.114.98.212:1387,0.00%,211 ms
188.114.98.218:1018,0.00%,211 ms
188.114.98.238:890,0.00%,211 ms
188.114.98.250:859,0.00%,211 ms
188.114.98.250:942,0.00%,211 ms
188.114.98.252:854,0.00%,211 ms
188.114.99.10:955,0.00%,211 ms
188.114.99.14:890,0.00%,211 ms
188.114.99.20:859,0.00%,211 ms
188.114.99.56:942,0.00%,211 ms
188.114.99.74:1387,0.00%,211 ms
188.114.99.79:890,0.00%,211 ms
188.114.99.93:1018,0.00%,211 ms
188.114.99.93:854,0.00%,211 ms
188.114.99.97:8742,0.00%,211 ms
188.114.99.115:942,0.00%,211 ms
188.114.99.121:859,0.00%,211 ms
188.114.99.122:859,0.00%,211 ms
188.114.99.127:890,0.00%,211 ms
188.114.99.127:955,0.00%,211 ms
188.114.99.133:8742,0.00%,211 ms
188.114.99.136:859,0.00%,211 ms
188.114.99.136:1018,0.00%,211 ms
188.114.99.172:7152,0.00%,211 ms
188.114.99.174:8742,0.00%,211 ms
188.114.99.180:942,0.00%,211 ms
188.114.99.197:7152,0.00%,211 ms
188.114.99.197:859,0.00%,211 ms
188.114.99.203:890,0.00%,211 ms
188.114.99.209:890,0.00%,211 ms
188.114.99.229:2408,0.00%,211 ms
188.114.99.234:1387,0.00%,211 ms
188.114.99.245:8742,0.00%,211 ms
188.114.99.250:955,0.00%,211 ms
162.159.192.29:3854,0.00%,212 ms
162.159.192.147:7152,0.00%,212 ms
188.114.96.39:2408,0.00%,212 ms
188.114.96.41:1387,0.00%,212 ms
188.114.96.42:942,0.00%,212 ms
188.114.96.43:955,0.00%,212 ms
188.114.96.62:859,0.00%,212 ms
188.114.96.71:1018,0.00%,212 ms
188.114.96.97:859,0.00%,212 ms
188.114.96.128:955,0.00%,212 ms
188.114.96.149:8742,0.00%,212 ms
188.114.96.150:7152,0.00%,212 ms
188.114.96.155:942,0.00%,212 ms
188.114.96.167:942,0.00%,212 ms
188.114.96.183:859,0.00%,212 ms
188.114.96.198:8742,0.00%,212 ms
188.114.96.205:7152,0.00%,212 ms
188.114.96.212:955,0.00%,212 ms
188.114.96.214:890,0.00%,212 ms
188.114.96.223:2408,0.00%,212 ms
188.114.96.225:8742,0.00%,212 ms
188.114.96.228:942,0.00%,212 ms
188.114.96.230:854,0.00%,212 ms
188.114.96.233:1018,0.00%,212 ms
188.114.96.253:3854,0.00%,212 ms
188.114.96.254:8742,0.00%,212 ms
188.114.97.9:7152,0.00%,212 ms
188.114.97.21:955,0.00%,212 ms
188.114.97.58:1018,0.00%,212 ms
188.114.97.66:859,0.00%,212 ms
188.114.97.73:7152,0.00%,212 ms
188.114.97.81:7152,0.00%,212 ms
188.114.97.108:854,0.00%,212 ms
188.114.97.121:955,0.00%,212 ms
188.114.97.124:854,0.00%,212 ms
188.114.97.128:854,0.00%,212 ms
188.114.97.141:3854,0.00%,212 ms
188.114.97.155:1018,0.00%,212 ms
188.114.97.183:1018,0.00%,212 ms
188.114.97.184:890,0.00%,212 ms
188.114.97.188:1387,0.00%,212 ms
188.114.97.191:2408,0.00%,212 ms
188.114.97.194:8742,0.00%,212 ms
188.114.97.207:7152,0.00%,212 ms
188.114.97.208:854,0.00%,212 ms
188.114.97.218:3854,0.00%,212 ms
188.114.97.222:2408,0.00%,212 ms
188.114.97.225:8742,0.00%,212 ms
188.114.97.227:3854,0.00%,212 ms
188.114.97.230:890,0.00%,212 ms
188.114.97.237:955,0.00%,212 ms
188.114.98.8:890,0.00%,212 ms
188.114.98.13:1387,0.00%,212 ms
188.114.98.50:854,0.00%,212 ms
188.114.98.52:2408,0.00%,212 ms
188.114.98.56:854,0.00%,212 ms
188.114.98.67:854,0.00%,212 ms
188.114.98.72:7152,0.00%,212 ms
188.114.98.81:1018,0.00%,212 ms
188.114.98.89:7152,0.00%,212 ms
188.114.98.98:1018,0.00%,212 ms
188.114.98.98:1387,0.00%,212 ms
188.114.98.105:942,0.00%,212 ms
188.114.98.107:942,0.00%,212 ms
188.114.98.137:890,0.00%,212 ms
188.114.98.143:890,0.00%,212 ms
188.114.98.152:3854,0.00%,212 ms
188.114.98.152:854,0.00%,212 ms
188.114.98.153:1387,0.00%,212 ms
188.114.98.167:1018,0.00%,212 ms
188.114.98.207:7152,0.00%,212 ms
188.114.98.218:955,0.00%,212 ms
188.114.98.220:7152,0.00%,212 ms
188.114.98.225:8742,0.00%,212 ms
188.114.99.8:890,0.00%,212 ms
188.114.99.9:859,0.00%,212 ms
188.114.99.32:955,0.00%,212 ms
188.114.99.37:942,0.00%,212 ms
188.114.99.68:2408,0.00%,212 ms
188.114.99.74:854,0.00%,212 ms
188.114.99.88:859,0.00%,212 ms
188.114.99.118:942,0.00%,212 ms
188.114.99.132:7152,0.00%,212 ms
188.114.99.135:942,0.00%,212 ms
188.114.99.138:8742,0.00%,212 ms
188.114.99.139:942,0.00%,212 ms
188.114.99.146:955,0.00%,212 ms
188.114.99.164:8742,0.00%,212 ms
188.114.99.179:955,0.00%,212 ms
188.114.99.186:2408,0.00%,212 ms
188.114.99.189:890,0.00%,212 ms
188.114.99.201:8742,0.00%,212 ms
188.114.99.214:859,0.00%,212 ms
188.114.99.216:942,0.00%,212 ms
162.159.192.168:7152,0.00%,213 ms
188.114.96.10:7152,0.00%,213 ms
188.114.96.21:890,0.00%,213 ms
188.114.96.21:859,0.00%,213 ms
188.114.96.47:1387,0.00%,213 ms
188.114.96.62:890,0.00%,213 ms
188.114.96.62:955,0.00%,213 ms
188.114.96.62:1018,0.00%,213 ms
188.114.96.68:854,0.00%,213 ms
188.114.96.95:1387,0.00%,213 ms
188.114.96.120:8742,0.00%,213 ms
188.114.96.122:1387,0.00%,213 ms
188.114.96.153:1387,0.00%,213 ms
188.114.96.160:1387,0.00%,213 ms
188.114.96.171:3854,0.00%,213 ms
188.114.96.193:8742,0.00%,213 ms
188.114.96.203:8742,0.00%,213 ms
188.114.96.225:3854,0.00%,213 ms
188.114.97.4:1387,0.00%,213 ms
188.114.97.33:3854,0.00%,213 ms
188.114.97.44:2408,0.00%,213 ms
188.114.97.73:859,0.00%,213 ms
188.114.97.88:942,0.00%,213 ms
188.114.97.146:7152,0.00%,213 ms
188.114.97.152:8742,0.00%,213 ms
188.114.97.173:3854,0.00%,213 ms
188.114.97.188:7152,0.00%,213 ms
188.114.97.191:3854,0.00%,213 ms
188.114.97.193:854,0.00%,213 ms
188.114.97.200:854,0.00%,213 ms
188.114.97.207:955,0.00%,213 ms
188.114.97.220:942,0.00%,213 ms
188.114.97.224:8742,0.00%,213 ms
188.114.97.240:890,0.00%,213 ms
188.114.97.252:8742,0.00%,213 ms
188.114.98.1:1018,0.00%,213 ms
188.114.98.3:942,0.00%,213 ms
188.114.98.13:8742,0.00%,213 ms
188.114.98.61:1387,0.00%,213 ms
188.114.98.104:890,0.00%,213 ms
188.114.98.114:955,0.00%,213 ms
188.114.98.205:859,0.00%,213 ms
188.114.98.212:1018,0.00%,213 ms
188.114.98.212:3854,0.00%,213 ms
188.114.99.7:955,0.00%,213 ms
188.114.99.12:8742,0.00%,213 ms
188.114.99.16:2408,0.00%,213 ms
188.114.99.20:1387,0.00%,213 ms
188.114.99.32:854,0.00%,213 ms
188.114.99.36:3854,0.00%,213 ms
188.114.99.75:7152,0.00%,213 ms
188.114.99.82:890,0.00%,213 ms
188.114.99.84:859,0.00%,213 ms
188.114.99.96:854,0.00%,213 ms
188.114.99.106:942,0.00%,213 ms
188.114.99.108:890,0.00%,213 ms
188.114.99.113:955,0.00%,213 ms
188.114.99.114:8742,0.00%,213 ms
188.114.99.132:890,0.00%,213 ms
188.114.99.133:859,0.00%,213 ms
188.114.99.174:890,0.00%,213 ms
188.114.99.181:859,0.00%,213 ms
188.114.99.181:942,0.00%,213 ms
188.114.99.197:955,0.00%,213 ms
188.114.99.198:3854,0.00%,213 ms
188.114.99.199:955,0.00%,213 ms
188.114.99.207:7152,0.00%,213 ms
188.114.99.222:854,0.00%,213 ms
162.159.192.26:859,0.00%,214 ms
162.159.192.28:1387,0.00%,214 ms
162.159.192.229:859,0.00%,214 ms
162.159.192.232:3854,0.00%,214 ms
188.114.96.3:859,0.00%,214 ms
188.114.96.49:942,0.00%,214 ms
188.114.96.49:1018,0.00%,214 ms
188.114.96.57:859,0.00%,214 ms
188.114.96.60:3854,0.00%,214 ms
188.114.96.67:1018,0.00%,214 ms
188.114.96.122:8742,0.00%,214 ms
188.114.96.123:942,0.00%,214 ms
188.114.96.124:955,0.00%,214 ms
188.114.96.160:854,0.00%,214 ms
188.114.96.189:2408,0.00%,214 ms
188.114.96.196:8742,0.00%,214 ms
188.114.96.233:3854,0.00%,214 ms
188.114.96.254:3854,0.00%,214 ms
188.114.97.27:2408,0.00%,214 ms
188.114.97.37:1387,0.00%,214 ms
188.114.97.38:8742,0.00%,214 ms
188.114.97.62:1387,0.00%,214 ms
188.114.97.64:1387,0.00%,214 ms
188.114.97.70:8742,0.00%,214 ms
188.114.97.102:942,0.00%,214 ms
188.114.97.107:955,0.00%,214 ms
188.114.97.189:859,0.00%,214 ms
188.114.97.193:3854,0.00%,214 ms
188.114.97.193:2408,0.00%,214 ms
188.114.97.220:1018,0.00%,214 ms
188.114.97.226:2408,0.00%,214 ms
188.114.97.230:859,0.00%,214 ms
188.114.97.238:1018,0.00%,214 ms
